Time,Amplitude
0.99,-0.06279051952931326
0.991,-0.056518534482024804
0.992,-0.05024431817977022
0.993,-0.043968118317865075
0.994,-0.0376901826699351
0.995,-0.03141075907812836
0.996,-0.025130095443337937
0.997,-0.018848439715408137
0.998,-0.01256603988335296
0.999,-0.006283143965558805
1.0,-2.4492935982947064e-16
1.0010000000000001,0.0062831439655592035
1.002,0.012566039883352469
1.0030000000000001,0.018848439715408536
1.004,0.025130095443337445
1.0050000000000001,0.03141075907812876
1.006,0.03769018266993461
1.0070000000000001,0.04396811831786547
1.008,0.05024431817976974
1.0090000000000001,0.0565185344820252
1.01,0.06279051952931278
1.0110000000000001,0.06906002571440659
1.012,0.07532680552793222
1.0130000000000001,0.08159061156815844
1.014,0.08785119655074279
1.0150000000000001,0.09410831331851442
1.016,0.1003617148512146
1.0170000000000001,0.10661115427526012
1.018,0.11285638487348151
1.0190000000000001,0.11909716009487005
1.02,0.12533323356430418
1.0210000000000001,0.13156435909228292
1.022,0.1377902906846381
1.0230000000000001,0.1440107825522527
1.024,0.1502255891207572
1.025,0.15643446504022973
1.026,0.16263716519488383
1.027,0.16883344471273284
1.028,0.1750230589752755
1.029,0.18120576362713645
1.03,0.1873813145857242
1.031,0.19354946805085946
1.032,0.1997099805144067
1.033,0.20586260876988063
1.034,0.21200710992205443
1.035,0.21814324139654195
1.036,0.2242707609493811
1.037,0.2303894266765901
1.038,0.23649899702372468
1.039,0.24259923079540704
1.04,0.24868988716485488
1.041,0.2547707256833819
1.042,0.2608415062898971
1.043,0.2669019893203745
1.044,0.27295193551732555
1.045,0.27899110603922833
1.046,0.28501926246997655
1.047,0.291036166828271
1.048,0.2970415815770346
1.049,0.3030352696327733
1.05,0.3090169943749472
1.051,0.31498651965530416
1.052,0.3209436098072094
1.053,0.32688802965494196
1.054,0.3328195445229866
1.055,0.338737920245291
1.056,0.3446429231745171
1.057,0.3505343201912587
1.058,0.35641187871325086
1.059,0.36227536670454547
1.06,0.3681245526846782
1.061,0.3739592057377995
1.062,0.37977909552180145
1.063,0.3855839922773957
1.064,0.39137366683720287
1.065,0.3971478906347799
1.066,0.4029064357136624
1.067,0.4086490747363484
1.068,0.414375580993284
1.069,0.42008572841180575
1.07,0.42577929156507255
1.071,0.4314560456809585
1.072,0.43711576665093294
1.073,0.4427582310389012
1.074,0.4483832160900324
1.075,0.4539904997395465
1.076,0.45957986062148803
1.077,0.4651510780774582
1.078,0.47070393216533285
1.079,0.4762382036679383
1.08,0.48175367410171566
1.081,0.4872501257253316
1.082,0.49272734154829206
1.083,0.49818510533949023
1.084,0.5036232016357607
1.085,0.5090414157503708
1.086,0.5144395337815063
1.087,0.519817342620709
1.088,0.5251746299612957
1.089,0.5305111843067337
1.09,0.5358267949789967
1.091,0.5411212521268756
1.092,0.5463943467342692
1.093,0.5516458706284301
1.094,0.5568756164881883
1.095,0.5620833778521305
1.096,0.5672689491267568
1.097,0.5724321255945909
1.098,0.577572703422268
1.099,0.5826904796685755
1.1,0.5877852522924736
1.101,0.5928568201610587
1.102,0.5979049830575195
1.103,0.6029295416890242
1.104,0.6079302976946054
1.105,0.6129070536529762
1.106,0.6178596130903344
1.107,0.6227877804881122
1.108,0.6276913612907006
1.109,0.6325701619131243
1.11,0.63742398974869
1.111,0.6422526531765843
1.112,0.6470559615694446
1.113,0.6518337253008788
1.114,0.6565857557529569
1.115,0.6613118653236519
1.116,0.666011867434252
1.117,0.6706855765367195
1.118,0.6753328081210249
1.119,0.6799533787224188
1.12,0.6845471059286893
1.121,0.6891138083873481
1.122,0.6936533058128049
1.123,0.6981654189934724
1.124,0.7026499697988493
1.125,0.7071067811865474
1.1260000000000001,0.7115356772092856
1.127,0.7159364830218311
1.1280000000000001,0.7203090248879072
1.129,0.7246531301870466
1.1300000000000001,0.7289686274214119
1.131,0.7332553462225601
1.1320000000000001,0.7375131173581743
1.133,0.7417417727387393
1.1340000000000001,0.7459411454241826
1.135,0.7501110696304591
1.1360000000000001,0.7542513807361043
1.137,0.7583619152887215
1.1380000000000001,0.7624425110114484
1.139,0.7664930068093495
1.1400000000000001,0.7705132427757893
1.141,0.7745030601987336
1.1420000000000001,0.7784623015670236
1.143,0.782390810576588
1.1440000000000001,0.786288432136619
1.145,0.7901550123756903
1.1460000000000001,0.7939903986478356
1.147,0.797794439538571
1.1480000000000001,0.8015669848708769
1.149,0.805307885711122
1.1500000000000001,0.8090169943749478
1.151,0.8126941644330941
1.1520000000000001,0.8163392507171844
1.153,0.819952109325452
1.154,0.8235325976284269
1.155,0.8270805742745616
1.156,0.8305958991958121
1.157,0.834078433613171
1.158,0.8375280400421413
1.159,0.8409445822981689
1.16,0.8443279255020147
1.161,0.8476779360850831
1.162,0.8509944817946916
1.163,0.8542774316992952
1.164,0.8575266561936521
1.165,0.8607420270039436
1.166,0.8639234171928352
1.167,0.8670707011644901
1.168,0.8701837546695251
1.169,0.8732624548099203
1.17,0.8763066800438631
1.171,0.8793163101905564
1.172,0.8822912264349528
1.173,0.885231311332455
1.174,0.8881364488135441
1.175,0.8910065241883678
1.176,0.8938414241512634
1.177,0.8966410367852358
1.178,0.8994052515663707
1.179,0.9021339593682028
1.18,0.9048270524660194
1.181,0.907484424541117
1.182,0.9101059706849955
1.183,0.9126915874035029
1.184,0.9152411726209174
1.185,0.9177546256839813
1.186,0.9202318473658699
1.187,0.922672739870115
1.188,0.9250772068344577
1.189,0.9274451533346615
1.19,0.9297764858882511
1.191,0.9320711124582108
1.192,0.9343289424566118
1.193,0.9365498867481923
1.194,0.9387338576538738
1.195,0.9408807689542255
1.196,0.9429905358928643
1.197,0.9450630751798048
1.198,0.9470983049947441
1.199,0.9490961449902946
1.2,0.9510565162951535
1.201,0.9529793415172189
1.202,0.954864544746643
1.203,0.9567120515588305
1.204,0.9585217890173756
1.205,0.9602936856769432
1.206,0.9620276715860856
1.207,0.9637236782900098
1.208,0.9653816388332737
1.209,0.967001487762435
1.21,0.968583161128631
1.211,0.9701265964901058
1.212,0.9716317329146738
1.213,0.9730985109821265
1.214,0.974526872786577
1.215,0.9759167619387474
1.216,0.9772681235681934
1.217,0.9785809043254722
1.218,0.9798550523842469
1.219,0.9810905174433341
1.22,0.9822872507286886
1.221,0.9834452049953297
1.222,0.9845643345292053
1.223,0.9856445951489982
1.224,0.9866859442078679
1.225,0.9876883405951378
1.226,0.988651744737914
1.227,0.989576118602651
1.228,0.9904614256966512
1.229,0.9913076310695066
1.23,0.9921147013144778
1.231,0.9928826045698137
1.232,0.9936113105200084
1.233,0.9943007903969989
1.234,0.9949510169813002
1.235,0.99556196460308
1.236,0.9961336091431725
1.237,0.9966659280340299
1.238,0.9971589002606139
1.239,0.9976125063612252
1.24,0.9980267284282716
1.241,0.998401550108975
1.242,0.9987369566060175
1.243,0.9990329346781247
1.244,0.9992894726405892
1.245,0.9995065603657316
1.246,0.9996841892832999
1.247,0.999822352380809
1.248,0.9999210442038161
1.249,0.9999802608561371
1.25,1.0
1.2510000000000001,0.9999802608561371
1.252,0.9999210442038161
1.2530000000000001,0.999822352380809
1.254,0.9996841892832999
1.2550000000000001,0.9995065603657315
1.256,0.9992894726405892
1.2570000000000001,0.9990329346781247
1.258,0.9987369566060175
1.2590000000000001,0.998401550108975
1.26,0.9980267284282716
1.2610000000000001,0.9976125063612251
1.262,0.9971589002606139
1.2630000000000001,0.9966659280340299
1.264,0.9961336091431725
1.2650000000000001,0.99556196460308
1.266,0.9949510169813002
1.2670000000000001,0.9943007903969989
1.268,0.9936113105200084
1.2690000000000001,0.9928826045698136
1.27,0.9921147013144779
1.2710000000000001,0.9913076310695065
1.272,0.9904614256966512
1.2730000000000001,0.9895761186026509
1.274,0.9886517447379142
1.2750000000000001,0.9876883405951377
1.276,0.986685944207868
1.2770000000000001,0.985644595148998
1.278,0.9845643345292054
1.2790000000000001,0.9834452049953295
1.28,0.9822872507286886
1.281,0.9810905174433341
1.282,0.979855052384247
1.283,0.9785809043254723
1.284,0.9772681235681934
1.285,0.9759167619387478
1.286,0.9745268727865772
1.287,0.9730985109821267
1.288,0.9716317329146742
1.289,0.9701265964901061
1.29,0.9685831611286311
1.291,0.9670014877624351
1.292,0.9653816388332741
1.293,0.96372367829001
1.294,0.9620276715860858
1.295,0.9602936856769431
1.296,0.9585217890173761
1.297,0.9567120515588308
1.298,0.9548645447466428
1.299,0.9529793415172187
1.3,0.9510565162951536
1.301,0.9490961449902948
1.302,0.947098304994744
1.303,0.9450630751798054
1.304,0.9429905358928645
1.305,0.9408807689542257
1.306,0.9387338576538744
1.307,0.9365498867481928
1.308,0.934328942456612
1.309,0.9320711124582111
1.31,0.9297764858882517
1.311,0.9274451533346617
1.312,0.9250772068344579
1.313,0.9226727398701149
1.314,0.9202318473658705
1.315,0.9177546256839815
1.316,0.9152411726209173
1.317,0.9126915874035028
1.318,0.9101059706849958
1.319,0.9074844245411172
1.32,0.9048270524660192
1.321,0.9021339593682034
1.322,0.8994052515663711
1.323,0.8966410367852361
1.324,0.8938414241512633
1.325,0.8910065241883685
1.326,0.8881364488135445
1.327,0.8852313113324554
1.328,0.8822912264349536
1.329,0.8793163101905568
1.33,0.8763066800438634
1.331,0.8732624548099202
1.332,0.8701837546695258
1.333,0.8670707011644905
1.334,0.863923417192835
1.335,0.8607420270039435
1.336,0.8575266561936523
1.337,0.8542774316992955
1.338,0.8509944817946914
1.339,0.8476779360850839
1.34,0.8443279255020151
1.341,0.8409445822981693
1.342,0.8375280400421411
1.343,0.8340784336131718
1.344,0.8305958991958124
1.345,0.8270805742745619
1.346,0.8235325976284277
1.347,0.8199521093254528
1.348,0.8163392507171837
1.349,0.812694164433094
1.35,0.8090169943749476
1.351,0.8053078857111223
1.352,0.8015669848708762
1.353,0.7977944395385709
1.354,0.7939903986478354
1.355,0.7901550123756906
1.356,0.7862884321366184
1.357,0.7823908105765889
1.358,0.7784623015670233
1.359,0.774503060198734
1.36,0.7705132427757886
1.361,0.7664930068093505
1.362,0.7624425110114477
1.363,0.7583619152887219
1.364,0.7542513807361041
1.365,0.7501110696304601
1.366,0.7459411454241818
1.367,0.7417417727387391
1.368,0.737513117358174
1.369,0.7332553462225605
1.37,0.728968627421411
1.371,0.7246531301870464
1.372,0.7203090248879069
1.373,0.7159364830218314
1.374,0.7115356772092847
1.375,0.7071067811865483
1.3760000000000001,0.7026499697988491
1.377,0.6981654189934728
1.3780000000000001,0.6936533058128042
1.379,0.6891138083873491
1.3800000000000001,0.6845471059286884
1.381,0.6799533787224192
1.3820000000000001,0.6753328081210247
1.383,0.6706855765367207
1.3840000000000001,0.6660118674342512
1.385,0.6613118653236517
1.3860000000000001,0.6565857557529566
1.387,0.6518337253008792
1.3880000000000001,0.6470559615694437
1.389,0.6422526531765841
1.3900000000000001,0.6374239897486897
1.391,0.6325701619131248
1.3920000000000001,0.6276913612906997
1.393,0.622787780488112
1.3940000000000001,0.6178596130903342
1.395,0.6129070536529766
1.3960000000000001,0.6079302976946044
1.397,0.6029295416890255
1.3980000000000001,0.5979049830575185
1.399,0.5928568201610592
1.4000000000000001,0.5877852522924734
1.401,0.5826904796685767
1.4020000000000001,0.5775727034222671
1.403,0.5724321255945907
1.4040000000000001,0.5672689491267566
1.405,0.562083377852131
1.4060000000000001,0.5568756164881873
1.407,0.5516458706284298
1.408,0.5463943467342705
1.409,0.5411212521268761
1.41,0.5358267949789972
1.411,0.5305111843067335
1.412,0.5251746299612969
1.413,0.5198173426207096
1.414,0.5144395337815069
1.415,0.5090414157503721
1.416,0.5036232016357619
1.417,0.49818510533949073
1.418,0.4927273415482918
1.419,0.4872501257253329
1.42,0.4817536741017162
1.421,0.47623820366793884
1.422,0.47070393216533263
1.423,0.46515107807745876
1.424,0.4595798606214886
1.425,0.4539904997395463
1.426,0.44838321609003373
1.427,0.4427582310389018
1.428,0.4371157666509335
1.429,0.4314560456809583
1.43,0.42577929156507394
1.431,0.4200857284118063
1.432,0.41437558099328453
1.433,0.4086490747363498
1.434,0.40290643571366375
1.435,0.39714789063478045
1.436,0.3913736668372026
1.437,0.3855839922773971
1.438,0.379779095521802
1.439,0.37395920573780006
1.44,0.368124552684678
1.441,0.3622753667045461
1.442,0.3564118787132514
1.443,0.35053432019125846
1.444,0.34464292317451684
1.445,0.33873792024529153
1.446,0.3328195445229872
1.447,0.3268880296549417
1.448,0.32094360980721076
1.449,0.3149865196553048
1.45,0.3090169943749478
1.451,0.30303526963277466
1.452,0.297041581577036
1.453,0.2910361668282716
1.454,0.2850192624699763
1.455,0.2789911060392298
1.456,0.2729519355173261
1.457,0.2669019893203751
1.458,0.2608415062898969
1.459,0.2547707256833825
1.46,0.2486898871648555
1.461,0.24259923079540677
1.462,0.2364989970237244
1.463,0.23038942667659068
1.464,0.22427076094938167
1.465,0.21814324139654168
1.466,0.2120071099220559
1.467,0.20586260876988122
1.468,0.1997099805144073
1.469,0.19354946805086093
1.47,0.18738131458572568
1.471,0.18120576362713706
1.472,0.17502305897527612
1.473,0.16883344471273434
1.474,0.16263716519488444
1.475,0.15643446504023034
1.476,0.15022558912075692
1.477,0.14401078255225241
1.478,0.13779029068463872
1.479,0.13156435909228176
1.48,0.1253332335643039
1.481,0.11909716009486979
1.482,0.11285638487348212
1.483,0.10661115427525897
1.484,0.1003617148512161
1.485,0.09410831331851414
1.486,0.0878511965507434
1.487,0.08159061156815817
1.488,0.07532680552793372
1.489,0.06906002571440542
1.49,0.06279051952931339
1.491,0.05651853448202493
1.492,0.05024431817977035
1.493,0.04396811831786431
1.494,0.03769018266993433
1.495,0.03141075907812848
1.496,0.02513009544333806
1.497,0.01884843971540737
1.498,0.012566039883352193
1.499,0.006283143965558928
1.5,3.6739403974420594e-16
1.5010000000000001,-0.006283143965559969
1.502,-0.012566039883351459
1.5030000000000001,-0.01884843971540841
1.504,-0.025130095443337323
1.5050000000000001,-0.03141075907812952
1.506,-0.037690182669933604
1.5070000000000001,-0.04396811831786535
1.508,-0.05024431817976961
1.5090000000000001,-0.056518534482024194
1.51,-0.06279051952931265
1.5110000000000001,-0.06906002571440646
1.512,-0.07532680552793299
1.5130000000000001,-0.08159061156815743
1.514,-0.08785119655074267
1.5150000000000001,-0.09410831331851519
1.516,-0.10036171485121537
1.5170000000000001,-0.10661115427526001
1.518,-0.11285638487348139
1.5190000000000001,-0.11909716009487081
1.52,-0.12533323356430318
1.5210000000000001,-0.1315643590922828
1.522,-0.13779029068463797
1.5230000000000001,-0.14401078255225344
1.524,-0.1502255891207562
1.5250000000000001,-0.15643446504023137
1.526,-0.16263716519488372
1.5270000000000001,-0.16883344471273362
1.528,-0.1750230589752754
1.5290000000000001,-0.18120576362713808
1.53,-0.18738131458572496
1.5310000000000001,-0.1935494680508602
1.532,-0.19970998051440658
1.5330000000000001,-0.20586260876988224
1.534,-0.21200710992205518
1.5350000000000001,-0.2181432413965427
1.536,-0.22427076094938095
1.537,-0.23038942667659
1.538,-0.2364989970237237
1.539,-0.24259923079540607
1.54,-0.24868988716485477
1.541,-0.25477072568338177
1.542,-0.26084150628989616
1.543,-0.2669019893203744
1.544,-0.27295193551732544
1.545,-0.27899110603922905
1.546,-0.28501926246997555
1.547,-0.2910361668282709
1.548,-0.2970415815770353
1.549,-0.303035269632774
1.55,-0.30901699437494706
1.551,-0.31498651965530405
1.552,-0.3209436098072101
1.553,-0.326888029654941
1.554,-0.3328195445229865
1.555,-0.33873792024529087
1.556,-0.34464292317451617
1.557,-0.35053432019125774
1.558,-0.35641187871325075
1.559,-0.36227536670454535
1.56,-0.36812455268467725
1.561,-0.3739592057377994
1.562,-0.37977909552180134
1.563,-0.3855839922773964
1.564,-0.39137366683720193
1.565,-0.3971478906347798
1.566,-0.4029064357136631
1.567,-0.4086490747363491
1.568,-0.41437558099328387
1.569,-0.42008572841180564
1.57,-0.42577929156507327
1.571,-0.43145604568095763
1.572,-0.4371157666509328
1.573,-0.4427582310389011
1.574,-0.44838321609003307
1.575,-0.45399049973954564
1.576,-0.459579860621488
1.577,-0.4651510780774581
1.578,-0.47070393216533196
1.579,-0.4762382036679382
1.58,-0.48175367410171555
1.581,-0.4872501257253323
1.582,-0.4927273415482912
1.583,-0.4981851053394901
1.584,-0.5036232016357612
1.585,-0.5090414157503714
1.586,-0.5144395337815062
1.587,-0.5198173426207089
1.588,-0.5251746299612964
1.589,-0.5305111843067328
1.59,-0.5358267949789965
1.591,-0.5411212521268755
1.592,-0.5463943467342699
1.593,-0.5516458706284292
1.594,-0.5568756164881882
1.595,-0.5620833778521305
1.596,-0.567268949126756
1.597,-0.5724321255945901
1.598,-0.577572703422268
1.599,-0.582690479668576
1.6,-0.5877852522924728
1.601,-0.5928568201610586
1.602,-0.5979049830575194
1.603,-0.6029295416890249
1.604,-0.6079302976946053
1.605,-0.612907053652976
1.606,-0.617859613090335
1.607,-0.6227877804881115
1.608,-0.6276913612907005
1.609,-0.6325701619131242
1.61,-0.6374239897486905
1.611,-0.6422526531765835
1.612,-0.6470559615694444
1.613,-0.6518337253008787
1.614,-0.6565857557529561
1.615,-0.6613118653236512
1.616,-0.6660118674342519
1.617,-0.6706855765367201
1.618,-0.6753328081210241
1.619,-0.6799533787224187
1.62,-0.6845471059286892
1.621,-0.6891138083873487
1.622,-0.6936533058128049
1.623,-0.6981654189934723
1.624,-0.7026499697988499
1.625,-0.7071067811865479
1.6260000000000001,-0.7115356772092855
1.627,-0.715936483021831
1.6280000000000001,-0.7203090248879076
1.629,-0.7246531301870459
1.6300000000000001,-0.7289686274214118
1.631,-0.73325534622256
1.6320000000000001,-0.7375131173581736
1.633,-0.7417417727387386
1.6340000000000001,-0.7459411454241826
1.635,-0.7501110696304596
1.6360000000000001,-0.7542513807361036
1.637,-0.7583619152887214
1.6380000000000001,-0.7624425110114483
1.639,-0.7664930068093501
1.6400000000000001,-0.7705132427757891
1.641,-0.7745030601987336
1.6420000000000001,-0.778462301567024
1.643,-0.7823908105765884
1.6440000000000001,-0.786288432136619
1.645,-0.7901550123756902
1.6460000000000001,-0.793990398647836
1.647,-0.7977944395385704
1.6480000000000001,-0.8015669848708767
1.649,-0.805307885711122
1.6500000000000001,-0.8090169943749472
1.651,-0.8126941644330935
1.6520000000000001,-0.8163392507171843
1.653,-0.8199521093254525
1.6540000000000001,-0.8235325976284273
1.655,-0.8270805742745615
1.6560000000000001,-0.8305958991958131
1.657,-0.8340784336131714
1.6580000000000001,-0.8375280400421418
1.659,-0.8409445822981689
1.6600000000000001,-0.8443279255020156
1.661,-0.8476779360850836
1.6620000000000001,-0.850994481794692
1.663,-0.854277431699295
1.6640000000000001,-0.8575266561936529
1.665,-0.8607420270039432
1.666,-0.8639234171928346
1.667,-0.86707070116449
1.668,-0.8701837546695255
1.669,-0.8732624548099198
1.67,-0.876306680043863
1.671,-0.8793163101905563
1.672,-0.8822912264349532
1.673,-0.8852313113324549
1.674,-0.8881364488135441
1.675,-0.8910065241883681
1.676,-0.893841424151263
1.677,-0.8966410367852358
1.678,-0.8994052515663707
1.679,-0.9021339593682032
1.68,-0.9048270524660189
1.681,-0.9074844245411169
1.682,-0.9101059706849954
1.683,-0.9126915874035024
1.684,-0.9152411726209171
1.685,-0.9177546256839811
1.686,-0.9202318473658703
1.687,-0.9226727398701146
1.688,-0.9250772068344576
1.689,-0.9274451533346615
1.69,-0.9297764858882513
1.691,-0.9320711124582108
1.692,-0.9343289424566117
1.693,-0.9365498867481925
1.694,-0.9387338576538742
1.695,-0.9408807689542253
1.696,-0.9429905358928643
1.697,-0.945063075179805
1.698,-0.9470983049947438
1.699,-0.9490961449902946
1.7,-0.9510565162951534
1.701,-0.9529793415172185
1.702,-0.9548645447466426
1.703,-0.9567120515588305
1.704,-0.9585217890173758
1.705,-0.960293685676943
1.706,-0.9620276715860856
1.707,-0.9637236782900098
1.708,-0.9653816388332739
1.709,-0.967001487762435
1.71,-0.968583161128631
1.711,-0.970126596490106
1.712,-0.971631732914674
1.713,-0.9730985109821265
1.714,-0.974526872786577
1.715,-0.9759167619387475
1.716,-0.9772681235681931
1.717,-0.9785809043254721
1.718,-0.9798550523842467
1.719,-0.981090517443334
1.72,-0.9822872507286885
1.721,-0.9834452049953297
1.722,-0.9845643345292053
1.723,-0.9856445951489979
1.724,-0.9866859442078679
1.725,-0.9876883405951378
1.726,-0.9886517447379141
1.727,-0.9895761186026509
1.728,-0.9904614256966511
1.729,-0.9913076310695067
1.73,-0.9921147013144779
1.731,-0.9928826045698137
1.732,-0.9936113105200084
1.733,-0.994300790396999
1.734,-0.9949510169813001
1.735,-0.99556196460308
1.736,-0.9961336091431724
1.737,-0.9966659280340299
1.738,-0.9971589002606138
1.739,-0.9976125063612252
1.74,-0.9980267284282716
1.741,-0.998401550108975
1.742,-0.9987369566060175
1.743,-0.9990329346781247
1.744,-0.9992894726405892
1.745,-0.9995065603657316
1.746,-0.9996841892832999
1.747,-0.9998223523808091
1.748,-0.9999210442038161
1.749,-0.9999802608561371
1.75,-1.0
1.7510000000000001,-0.9999802608561371
1.752,-0.9999210442038161
1.7530000000000001,-0.999822352380809
1.754,-0.9996841892832999
1.7550000000000001,-0.9995065603657315
1.756,-0.9992894726405893
1.7570000000000001,-0.9990329346781247
1.758,-0.9987369566060175
1.7590000000000001,-0.998401550108975
1.76,-0.9980267284282716
1.7610000000000001,-0.9976125063612251
1.762,-0.9971589002606139
1.7630000000000001,-0.9966659280340299
1.764,-0.9961336091431725
1.7650000000000001,-0.9955619646030799
1.766,-0.9949510169813001
1.7670000000000001,-0.9943007903969989
1.768,-0.9936113105200084
1.7690000000000001,-0.9928826045698136
1.77,-0.992114701314478
1.7710000000000001,-0.9913076310695066
1.772,-0.9904614256966512
1.7730000000000001,-0.9895761186026508
1.774,-0.9886517447379142
1.7750000000000001,-0.9876883405951377
1.776,-0.986685944207868
1.7770000000000001,-0.985644595148998
1.778,-0.9845643345292056
1.7790000000000001,-0.9834452049953296
1.78,-0.9822872507286886
1.7810000000000001,-0.9810905174433341
1.782,-0.979855052384247
1.7830000000000001,-0.978580904325472
1.784,-0.9772681235681934
1.7850000000000001,-0.9759167619387473
1.786,-0.9745268727865772
1.7870000000000001,-0.9730985109821263
1.788,-0.9716317329146742
1.7890000000000001,-0.9701265964901058
1.79,-0.9685831611286312
1.7910000000000001,-0.9670014877624348
1.792,-0.9653816388332741
1.793,-0.96372367829001
1.794,-0.9620276715860858
1.795,-0.9602936856769432
1.796,-0.9585217890173761
1.797,-0.9567120515588308
1.798,-0.9548645447466428
1.799,-0.9529793415172189
1.8,-0.9510565162951538
1.801,-0.9490961449902948
1.802,-0.9470983049947441
1.803,-0.9450630751798054
1.804,-0.9429905358928645
1.805,-0.9408807689542257
1.806,-0.9387338576538744
1.807,-0.9365498867481928
1.808,-0.934328942456612
1.809,-0.9320711124582112
1.81,-0.9297764858882517
1.811,-0.9274451533346617
1.812,-0.9250772068344579
1.813,-0.9226727398701149
1.814,-0.9202318473658706
1.815,-0.9177546256839815
1.816,-0.9152411726209174
1.817,-0.9126915874035028
1.818,-0.9101059706849959
1.819,-0.9074844245411172
1.82,-0.9048270524660192
1.821,-0.9021339593682035
1.822,-0.8994052515663711
1.823,-0.8966410367852361
1.824,-0.8938414241512634
1.825,-0.8910065241883685
1.826,-0.8881364488135445
1.827,-0.8852313113324554
1.828,-0.8822912264349536
1.829,-0.8793163101905568
1.83,-0.8763066800438635
1.831,-0.8732624548099203
1.832,-0.8701837546695259
1.833,-0.8670707011644905
1.834,-0.863923417192835
1.835,-0.8607420270039436
1.836,-0.8575266561936524
1.837,-0.8542774316992955
1.838,-0.8509944817946915
1.839,-0.847677936085084
1.84,-0.8443279255020152
1.841,-0.8409445822981694
1.842,-0.8375280400421412
1.843,-0.8340784336131719
1.844,-0.8305958991958126
1.845,-0.8270805742745619
1.846,-0.8235325976284278
1.847,-0.8199521093254529
1.848,-0.8163392507171837
1.849,-0.812694164433094
1.85,-0.8090169943749477
1.851,-0.8053078857111224
1.852,-0.8015669848708763
1.853,-0.7977944395385709
1.854,-0.7939903986478355
1.855,-0.7901550123756907
1.856,-0.7862884321366185
1.857,-0.782390810576589
1.858,-0.7784623015670235
1.859,-0.774503060198734
1.86,-0.7705132427757886
1.861,-0.7664930068093506
1.862,-0.7624425110114478
1.863,-0.758361915288722
1.864,-0.7542513807361042
1.865,-0.7501110696304601
1.866,-0.7459411454241819
1.867,-0.7417417727387392
1.868,-0.7375131173581742
1.869,-0.7332553462225606
1.87,-0.7289686274214111
1.871,-0.7246531301870465
1.872,-0.720309024887907
1.873,-0.7159364830218315
1.874,-0.7115356772092848
1.875,-0.7071067811865485
1.8760000000000001,-0.7026499697988492
1.877,-0.698165418993473
1.8780000000000001,-0.6936533058128043
1.879,-0.6891138083873493
1.8800000000000001,-0.6845471059286885
1.881,-0.6799533787224193
1.8820000000000001,-0.6753328081210248
1.883,-0.6706855765367207
1.8840000000000001,-0.6660118674342512
1.885,-0.6613118653236518
1.8860000000000001,-0.6565857557529566
1.887,-0.6518337253008794
1.8880000000000001,-0.6470559615694438
1.889,-0.6422526531765842
1.8900000000000001,-0.6374239897486897
1.891,-0.6325701619131249
1.8920000000000001,-0.6276913612906998
1.893,-0.6227877804881121
1.8940000000000001,-0.6178596130903342
1.895,-0.6129070536529767
1.8960000000000001,-0.6079302976946045
1.897,-0.6029295416890256
1.8980000000000001,-0.5979049830575186
1.899,-0.5928568201610593
1.9000000000000001,-0.5877852522924735
1.901,-0.5826904796685768
1.9020000000000001,-0.5775727034222672
1.903,-0.5724321255945908
1.9040000000000001,-0.5672689491267567
1.905,-0.5620833778521311
1.9060000000000001,-0.5568756164881874
1.907,-0.55164587062843
1.9080000000000001,-0.5463943467342691
1.909,-0.5411212521268762
1.9100000000000001,-0.5358267949789958
1.911,-0.5305111843067336
1.9120000000000001,-0.5251746299612956
1.913,-0.5198173426207097
1.9140000000000001,-0.5144395337815054
1.915,-0.5090414157503722
1.9160000000000001,-0.5036232016357605
1.917,-0.49818510533949084
1.9180000000000001,-0.4927273415482919
1.919,-0.487250125725333
1.92,-0.4817536741017163
1.921,-0.47623820366793895
1.922,-0.47070393216533274
1.923,-0.46515107807745887
1.924,-0.4595798606214887
1.925,-0.4539904997395464
1.926,-0.44838321609003384
1.927,-0.44275823103890183
1.928,-0.4371157666509336
1.929,-0.4314560456809584
1.93,-0.42577929156507405
1.931,-0.4200857284118064
1.932,-0.41437558099328464
1.933,-0.4086490747363499
1.934,-0.40290643571366386
1.935,-0.39714789063478056
1.936,-0.3913736668372027
1.937,-0.3855839922773972
1.938,-0.3797790955218021
1.939,-0.37395920573780017
1.94,-0.3681245526846781
1.941,-0.3622753667045462
1.942,-0.35641187871325153
1.943,-0.3505343201912586
1.944,-0.34464292317451695
1.945,-0.33873792024529165
1.946,-0.3328195445229873
1.947,-0.3268880296549418
1.948,-0.3209436098072109
1.949,-0.3149865196553049
1.95,-0.3090169943749479
1.951,-0.3030352696327748
1.952,-0.29704158157703614
1.953,-0.2910361668282717
1.954,-0.2850192624699764
1.955,-0.2789911060392299
1.956,-0.2729519355173262
1.957,-0.26690198932037523
1.958,-0.260841506289897
1.959,-0.2547707256833826
1.96,-0.2486898871648556
1.961,-0.2425992307954069
1.962,-0.23649899702372454
1.963,-0.23038942667659082
1.964,-0.22427076094938178
1.965,-0.21814324139654181
1.966,-0.21200710992205601
1.967,-0.20586260876988136
1.968,-0.19970998051440741
1.969,-0.19354946805086104
1.97,-0.1873813145857258
1.971,-0.18120576362713717
1.972,-0.17502305897527623
1.973,-0.16883344471273445
1.974,-0.16263716519488458
1.975,-0.15643446504023048
1.976,-0.15022558912075704
1.977,-0.14401078255225253
1.978,-0.13779029068463883
1.979,-0.1315643590922819
1.98,-0.125333233564304
1.981,-0.1190971600948699
